start,end,duration_ms,poll_ts,poll_slack_ms,start_time_us,start_time_raw_s,start_time_s,start_time_to_poll_ms,post_begin_to_start_time_ms,post_cpu_ms,post_duration_ms,bytes_transferred,throughput_gbps,desc_count,req,handle,role,dp,tp,pid,n_blocks,remote_engine,remote_rank,interval_source
1780280888.0764267,1780280888.1055079,29.081,1780280888.105521,0.013113021850585938,137258038093,137258.038093,1780280888.0764267,29.094219207763672,0.0073909759521484375,10.986089706420898,10.949,72351744,2.4879386541040542,4416,chatcmpl-5bd27d14-bf1e-4e2e-9e73-eaca2172a6c0-89fe714a,"nixl_xfer_handle(0x556359b46760, released=False)",decode,1,0,452712,46,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280888.0907466,1780280888.1022487,11.502,1780280888.102302,0.05340576171875,137258052413,137258.052413,1780280888.0907466,11.55543327331543,0.0040531158447265625,2.4538040161132812,2.434,3145728,0.2734940010432968,192,chatcmpl-f2ce902d-86d7-40f7-9dcc-77e02e5bfea4-8f14c111,"nixl_xfer_handle(0x5af9a3ddeff0, released=False)",decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280888.1020277,1780280888.1052527,3.225,1780280888.1055386,0.28586387634277344,137258063694,137258.063694,1780280888.1020277,3.5109519958496094,0.0050067901611328125,3.2448768615722656,3.225,7864320,2.4385488372093023,480,chatcmpl-cc5ce5fe-229f-4709-8dca-990f1220389c-95931e59,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280888.2120786,1780280888.2242095,12.131,1780280888.2242675,0.05793571472167969,137258173745,137258.173745,1780280888.2120786,12.188911437988281,0.0050067901611328125,4.555225372314453,4.534,36175872,2.9821013931250513,2208,chatcmpl-eeb1c3df-9966-45f6-88df-25cfd05bfb5d-b54429ef,"nixl_xfer_handle(0x5af9a38b9520, released=False)",decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280888.2601748,1780280888.2621667,1.9919999999999998,1780280888.2624452,0.278472900390625,137258221841,137258.221841,1780280888.2601748,2.2704601287841797,0.00286102294921875,2.010822296142578,1.992,4718592,2.3687710843373493,288,chatcmpl-3be911db-40c8-4e82-adb4-7be5ba41ee46-9717a476,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280888.2726316,1780280888.2851086,12.477,1780280888.2851279,0.019311904907226562,137258234298,137258.234298,1780280888.2726316,12.496232986450195,0.0035762786865234375,3.821134567260742,3.799,26738688,2.1430382303438327,1632,chatcmpl-cb1736dd-417b-4ce1-99af-93dae57ad570-bda29c87,"nixl_xfer_handle(0x5af9a3dacf80, released=False)",decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280888.2849088,1780280888.2899778,5.069,1780280888.2902496,0.27179718017578125,137258246575,137258.246575,1780280888.2849088,5.340814590454102,0.003337860107421875,5.092382431030273,5.069,12582912,2.4823262971000197,768,chatcmpl-a93823f7-cd67-4f4b-acec-15b0ca307c7f-a8d26f7f,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,8,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280888.3208807,1780280888.3345377,13.657,1780280888.334555,0.0171661376953125,137258282547,137258.282547,1780280888.3208807,13.674259185791016,0.004291534423828125,10.242462158203125,10.217,14155776,1.0365216372556199,864,chatcmpl-c13360d4-b4d8-4140-894a-0558ed8784aa-be515ac7,"nixl_xfer_handle(0x5af9a3dacf80, released=False)",decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0,nixl_start_time
1780280888.3343287,1780280888.3363576,2.029,1780280888.3366177,0.2601146697998047,137258295995,137258.295995,1780280888.3343287,2.2890567779541016,0.00286102294921875,2.0470619201660156,2.029,4718592,2.3255751601774275,288,chatcmpl-040a3d30-c761-41fa-876b-609004add3af-a7472e0f,"nixl_xfer_handle(0x556359a5e290, released=False)",decode,1,0,452712,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
1780280888.3944666,1780280888.3972816,2.815,1780280888.3972952,0.013589859008789062,137258356133,137258.356133,1780280888.3944666,2.8285980224609375,0.0035762786865234375,2.4018287658691406,2.381,3145728,1.1174877442273536,192,chatcmpl-9641b8ff-b396-4374-9346-ed84d9086bba-8f498fb1,"nixl_xfer_handle(0x5af9a3dacf80, released=False)",decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0,nixl_start_time
