rank,collective,protocol,max_bytes,min_bytes,iter,time_ms
0,all_gatherv,auto,73932,73932,30,0.031168000772595406
0,all_gatherv,auto,73932,73932,31,0.029888000339269638
0,all_gatherv,auto,73932,73932,32,0.031039999797940254
0,all_gatherv,auto,73932,73932,33,0.028991999104619026
0,all_gatherv,auto,73932,73932,34,0.031072000041604042
0,all_gatherv,auto,73932,73932,35,0.03110400028526783
0,all_gatherv,auto,73932,73932,36,0.029055999591946602
0,all_gatherv,auto,73932,73932,37,0.031072000041604042
0,all_gatherv,auto,73932,73932,38,0.031136000528931618
0,all_gatherv,auto,73932,73932,39,0.029055999591946602
0,all_gatherv,auto,73932,73932,40,0.031136000528931618
0,all_gatherv,auto,73932,73932,41,0.03110400028526783
0,all_gatherv,auto,73932,73932,42,0.03110400028526783
0,all_gatherv,auto,73932,73932,43,0.03030399978160858
0,all_gatherv,auto,73932,73932,44,0.029600000008940697
0,all_gatherv,auto,73932,73932,45,0.031039999797940254
0,all_gatherv,auto,73932,73932,46,0.03296000137925148
0,all_gatherv,auto,73932,73932,47,0.031136000528931618
0,all_gatherv,auto,73932,73932,48,0.031007999554276466
0,all_gatherv,auto,73932,73932,49,0.031072000041604042
0,all_gatherv,auto,119742,119742,0,0.04041599854826927
0,all_gatherv,auto,119742,119742,1,0.0306560005992651
0,all_gatherv,auto,119742,119742,2,0.02953599952161312
0,all_gatherv,auto,119742,119742,3,0.030368000268936157
0,all_gatherv,auto,119742,119742,4,0.030400000512599945
0,all_gatherv,auto,119742,119742,5,0.02768000029027462
0,all_gatherv,auto,119742,119742,6,0.03638400137424469
0,all_gatherv,auto,119742,119742,7,0.03049599938094616
0,all_gatherv,auto,119742,119742,8,0.02985600009560585
0,all_gatherv,auto,119742,119742,9,0.029983999207615852
0,all_gatherv,auto,119742,119742,10,0.02800000086426735
0,all_gatherv,auto,119742,119742,11,0.03046399913728237
0,all_gatherv,auto,119742,119742,12,0.03200000151991844
0,all_gatherv,auto,119742,119742,13,0.03001599945127964
0,all_gatherv,auto,119742,119742,14,0.029759999364614487
0,all_gatherv,auto,119742,119742,15,0.027583999559283257
0,all_gatherv,auto,119742,119742,16,0.027744000777602196
0,all_gatherv,auto,119742,119742,17,0.029279999434947968
0,all_gatherv,auto,119742,119742,18,0.030112000182271004
0,all_gatherv,auto,119742,119742,19,0.029920000582933426
0,all_gatherv,auto,119742,119742,20,0.030527999624609947
0,all_gatherv,auto,119742,119742,21,0.030112000182271004
0,all_gatherv,auto,119742,119742,22,0.029888000339269638
0,all_gatherv,auto,119742,119742,23,0.03049599938094616
0,all_gatherv,auto,119742,119742,24,0.030047999694943428
0,all_gatherv,auto,119742,119742,25,0.030047999694943428
0,all_gatherv,auto,119742,119742,26,0.028575999662280083
0,all_gatherv,auto,119742,119742,27,0.03017600066959858
0,all_gatherv,auto,119742,119742,28,0.03094400092959404
0,all_gatherv,auto,119742,119742,29,0.029152000322937965
0,all_gatherv,auto,119742,119742,30,0.02940800040960312
0,all_gatherv,auto,119742,119742,31,0.029888000339269638
0,all_gatherv,auto,119742,119742,32,0.028063999488949776
0,all_gatherv,auto,119742,119742,33,0.028543999418616295
0,all_gatherv,auto,119742,119742,34,0.03129599988460541
0,all_gatherv,auto,119742,119742,35,0.027936000376939774
0,all_gatherv,auto,119742,119742,36,0.03593600168824196
0,all_gatherv,auto,119742,119742,37,0.029759999364614487
0,all_gatherv,auto,119742,119742,38,0.028416000306606293
0,all_gatherv,auto,119742,119742,39,0.03094400092959404
0,all_gatherv,auto,119742,119742,40,0.029632000252604485
0,all_gatherv,auto,119742,119742,41,0.030592000111937523
0,all_gatherv,auto,119742,119742,42,0.030079999938607216
0,all_gatherv,auto,119742,119742,43,0.028863999992609024
0,all_gatherv,auto,119742,119742,44,0.02812799997627735
0,all_gatherv,auto,119742,119742,45,0.030432000756263733
0,all_gatherv,auto,119742,119742,46,0.028031999245285988
0,all_gatherv,auto,119742,119742,47,0.030400000512599945
0,all_gatherv,auto,119742,119742,48,0.029152000322937965
0,all_gatherv,auto,119742,119742,49,0.03017600066959858
0,all_gatherv,auto,193936,193936,0,0.37004798650741577
0,all_gatherv,auto,193936,193936,1,0.10054399818181992
0,all_gatherv,auto,193936,193936,2,0.04131200164556503
0,all_gatherv,auto,193936,193936,3,0.03385600075125694
0,all_gatherv,auto,193936,193936,4,0.03222399950027466
0,all_gatherv,auto,193936,193936,5,0.03420799970626831
0,all_gatherv,auto,193936,193936,6,0.03206399828195572
0,all_gatherv,auto,193936,193936,7,0.03190400078892708
0,all_gatherv,auto,193936,193936,8,0.032287999987602234
0,all_gatherv,auto,193936,193936,9,0.03206399828195572
0,all_gatherv,auto,193936,193936,10,0.032127998769283295
0,all_gatherv,auto,193936,193936,11,0.030719999223947525
0,all_gatherv,auto,193936,193936,12,0.03420799970626831
0,all_gatherv,auto,193936,193936,13,0.03222399950027466
0,all_gatherv,auto,193936,193936,14,0.030079999938607216
0,all_gatherv,auto,193936,193936,15,0.032896000891923904
0,all_gatherv,auto,193936,193936,16,0.03222399950027466
0,all_gatherv,auto,193936,193936,17,0.03097599931061268
0,all_gatherv,auto,193936,193936,18,0.038176000118255615
0,all_gatherv,auto,193936,193936,19,0.030112000182271004
0,all_gatherv,auto,193936,193936,20,0.031039999797940254
0,all_gatherv,auto,193936,193936,21,0.03219199925661087
0,all_gatherv,auto,193936,193936,22,0.03206399828195572
0,all_gatherv,auto,193936,193936,23,0.031968001276254654
0,all_gatherv,auto,193936,193936,24,0.03030399978160858
0,all_gatherv,auto,193936,193936,25,0.032127998769283295
0,all_gatherv,auto,193936,193936,26,0.03206399828195572
0,all_gatherv,auto,193936,193936,27,0.0307839997112751
0,all_gatherv,auto,193936,193936,28,0.034272000193595886
0,all_gatherv,auto,193936,193936,29,0.03110400028526783
0,all_gatherv,auto,193936,193936,30,0.030751999467611313
0,all_gatherv,auto,193936,193936,31,0.031936001032590866
0,all_gatherv,auto,193936,193936,32,0.030208000913262367
0,all_gatherv,auto,193936,193936,33,0.03215999901294708
0,all_gatherv,auto,193936,193936,34,0.03094400092959404
0,all_gatherv,auto,193936,193936,35,0.03206399828195572
0,all_gatherv,auto,193936,193936,36,0.032127998769283295
0,all_gatherv,auto,193936,193936,37,0.030112000182271004
0,all_gatherv,auto,193936,193936,38,0.03299200162291527
0,all_gatherv,auto,193936,193936,39,0.029952000826597214
0,all_gatherv,auto,193936,193936,40,0.03209599852561951
0,all_gatherv,auto,193936,193936,41,0.03222399950027466
0,all_gatherv,auto,193936,193936,42,0.03215999901294708
0,all_gatherv,auto,193936,193936,43,0.0307839997112751
0,all_gatherv,auto,193936,193936,44,0.031136000528931618
0,all_gatherv,auto,193936,193936,45,0.030719999223947525
0,all_gatherv,auto,193936,193936,46,0.03203200176358223
0,all_gatherv,auto,193936,193936,47,0.034143999218940735
0,all_gatherv,auto,193936,193936,48,0.03215999901294708
0,all_gatherv,auto,193936,193936,49,0.03190400078892708
0,all_gatherv,auto,314101,314101,0,0.045471999794244766
0,all_gatherv,auto,314101,314101,1,0.03510399907827377
0,all_gatherv,auto,314101,314101,2,0.030751999467611313
0,all_gatherv,auto,314101,314101,3,0.029823999851942062
0,all_gatherv,auto,314101,314101,4,0.03311999887228012
0,all_gatherv,auto,314101,314101,5,0.03417599946260452
0,all_gatherv,auto,314101,314101,6,0.03420799970626831
0,all_gatherv,auto,314101,314101,7,0.03110400028526783
0,all_gatherv,auto,314101,314101,8,0.03215999901294708
0,all_gatherv,auto,314101,314101,9,0.031007999554276466
0,all_gatherv,auto,314101,314101,10,0.03110400028526783
0,all_gatherv,auto,314101,314101,11,0.03728000074625015
0,all_gatherv,auto,314101,314101,12,0.03308799862861633
0,all_gatherv,auto,314101,314101,13,0.029920000582933426
0,all_gatherv,auto,314101,314101,14,0.033215999603271484
0,all_gatherv,auto,314101,314101,15,0.029823999851942062
0,all_gatherv,auto,314101,314101,16,0.0331839993596077
0,all_gatherv,auto,314101,314101,17,0.03110400028526783
0,all_gatherv,auto,314101,314101,18,0.031136000528931618
0,all_gatherv,auto,314101,314101,19,0.03094400092959404
0,all_gatherv,auto,314101,314101,20,0.031136000528931618
0,all_gatherv,auto,314101,314101,21,0.031039999797940254
0,all_gatherv,auto,314101,314101,22,0.031136000528931618
0,all_gatherv,auto,314101,314101,23,0.031039999797940254
0,all_gatherv,auto,314101,314101,24,0.031136000528931618
0,all_gatherv,auto,314101,314101,25,0.03311999887228012
0,all_gatherv,auto,314101,314101,26,0.031072000041604042
0,all_gatherv,auto,314101,314101,27,0.031007999554276466
